PC6,gemeente,nhh,bsr6et,pBehoudend_x,pCalculerend_x,pIdealistisch_x,pVolgend_x,pGemakzuchtig_x,pSober_x,INWONER,MAN,VROUW,INW_014,INW_1524,INW_2544,INW_4564,INW_65PL,P_NL_ACHTG,P_WE_MIG_A,P_NW_MIG_A,AANTAL_HH,TOTHH_EENP,TOTHH_MPZK,HH_EENOUD,HH_TWEEOUD,GEM_HH_GR,WONING,WONVOOR45,WON_4564,WON_6574,WON_7584,WON_8594,WON_9504,WON_0514,P_HUURWON,P_KOOPWON,WOZWONING,G_GAS_WON,G_ELEK_WON,UITKMINAOW,AFS_SUPERM,AV1_SUPERM,AV3_SUPERM,AV5_SUPERM,STED,pBehoudend_y,pCalculerend_y,pIdealistisch_y,pVolgend_y,pGemakzuchtig_y,pSober_y,segments,seg_name,Adoption Rate,Referentie_2030,Vrijstaande_woning,2_onder_1_kap,Rijwoning_hoek,Rijwoning_tussen,Appartementen,dominant_built_type,Label_A_en_beter,Label_B,Label_C,Label_D,Label_E,Label_F,Label_G,dominant_energy_label,dominant_built_year,dominant_age_group
5241XD,'s-Hertogenbosch,10,Idealistische voortrekkers,0.0,40.0,60.0,0.0,0.0,0.0,6355.0,49.02,50.98,13.61,11.72,18.8,32.89,22.97,90.0,10.0,0.0,2785.0,28.55,35.19,6.46,29.44,2.3,2795.0,4.11,10.73,25.22,9.12,42.93,4.65,2.15,30.0,70.0,275.0,1470.0,3370.0,7.08,0.8,0.8,5.1,15.1,3.0,14.1,26.2,16.6,28.4,9.1,5.5,0,S1,0.0,1586466,14.39,15.0,20.31,42.35,7.96,Rijwoning_tussen,4.39,9.18,7.76,55.71,9.39,10.31,3.27,Label_D,WON_8594,INW_4564
5241XE,'s-Hertogenbosch,19,Calculerende individualisten,26.3,42.1,0.0,26.3,5.3,0.0,6355.0,49.02,50.98,13.61,11.72,18.8,32.89,22.97,90.0,10.0,0.0,2785.0,28.55,35.19,6.46,29.44,2.3,2795.0,4.11,10.73,25.22,9.12,42.93,4.65,2.15,30.0,70.0,275.0,1470.0,3370.0,7.08,0.8,0.8,5.1,15.1,3.0,14.1,26.2,16.6,28.4,9.1,5.5,0,S1,15.26,1586466,14.39,15.0,20.31,42.35,7.96,Rijwoning_tussen,4.39,9.18,7.76,55.71,9.39,10.31,3.27,Label_D,WON_8594,INW_4564
5241XG,'s-Hertogenbosch,19,Calculerende individualisten,10.5,42.1,15.8,21.1,10.5,0.0,6355.0,49.02,50.98,13.61,11.72,18.8,32.89,22.97,90.0,10.0,0.0,2785.0,28.55,35.19,6.46,29.44,2.3,2795.0,4.11,10.73,25.22,9.12,42.93,4.65,2.15,30.0,70.0,275.0,1470.0,3370.0,7.08,0.8,0.8,5.1,15.1,3.0,14.1,26.2,16.6,28.4,9.1,5.5,0,S1,25.79,1586466,14.39,15.0,20.31,42.35,7.96,Rijwoning_tussen,4.39,9.18,7.76,55.71,9.39,10.31,3.27,Label_D,WON_8594,INW_4564
5241XH,'s-Hertogenbosch,18,Idealistische voortrekkers,5.6,33.3,44.4,16.7,0.0,0.0,6355.0,49.02,50.98,13.61,11.72,18.8,32.89,22.97,90.0,10.0,0.0,2785.0,28.55,35.19,6.46,29.44,2.3,2795.0,4.11,10.73,25.22,9.12,42.93,4.65,2.15,30.0,70.0,275.0,1470.0,3370.0,7.08,0.8,0.8,5.1,15.1,3.0,14.1,26.2,16.6,28.4,9.1,5.5,0,S1,0.0,1586466,14.39,15.0,20.31,42.35,7.96,Rijwoning_tussen,4.39,9.18,7.76,55.71,9.39,10.31,3.27,Label_D,WON_8594,INW_4564
5241XJ,'s-Hertogenbosch,21,Calculerende individualisten,23.8,42.9,0.0,33.3,0.0,0.0,6355.0,49.02,50.98,13.61,11.72,18.8,32.89,22.97,90.0,10.0,0.0,2785.0,28.55,35.19,6.46,29.44,2.3,2795.0,4.11,10.73,25.22,9.12,42.93,4.65,2.15,30.0,70.0,275.0,1470.0,3370.0,7.08,0.8,0.8,5.1,15.1,3.0,14.1,26.2,16.6,28.4,9.1,5.5,0,S1,0.0,1586466,14.39,15.0,20.31,42.35,7.96,Rijwoning_tussen,4.39,9.18,7.76,55.71,9.39,10.31,3.27,Label_D,WON_8594,INW_4564
5241XK,'s-Hertogenbosch,15,Volgende socialen,20.0,33.3,6.7,40.0,0.0,0.0,6355.0,49.02,50.98,13.61,11.72,18.8,32.89,22.97,90.0,10.0,0.0,2785.0,28.55,35.19,6.46,29.44,2.3,2795.0,4.11,10.73,25.22,9.12,42.93,4.65,2.15,30.0,70.0,275.0,1470.0,3370.0,7.08,0.8,0.8,5.1,15.1,3.0,14.1,26.2,16.6,28.4,9.1,5.5,0,S1,0.0,1586466,14.39,15.0,20.31,42.35,7.96,Rijwoning_tussen,4.39,9.18,7.76,55.71,9.39,10.31,3.27,Label_D,WON_8594,INW_4564
5241XL,'s-Hertogenbosch,17,Calculerende individualisten,23.5,29.4,5.9,23.5,11.8,5.9,6355.0,49.02,50.98,13.61,11.72,18.8,32.89,22.97,90.0,10.0,0.0,2785.0,28.55,35.19,6.46,29.44,2.3,2795.0,4.11,10.73,25.22,9.12,42.93,4.65,2.15,30.0,70.0,275.0,1470.0,3370.0,7.08,0.8,0.8,5.1,15.1,3.0,14.1,26.2,16.6,28.4,9.1,5.5,0,S1,22.35,1586466,14.39,15.0,20.31,42.35,7.96,Rijwoning_tussen,4.39,9.18,7.76,55.71,9.39,10.31,3.27,Label_D,WON_8594,INW_4564
5241XM,'s-Hertogenbosch,16,Volgende socialen,12.5,37.5,0.0,43.8,0.0,6.3,6355.0,49.02,50.98,13.61,11.72,18.8,32.89,22.97,90.0,10.0,0.0,2785.0,28.55,35.19,6.46,29.44,2.3,2795.0,4.11,10.73,25.22,9.12,42.93,4.65,2.15,30.0,70.0,275.0,1470.0,3370.0,7.08,0.8,0.8,5.1,15.1,3.0,14.1,26.2,16.6,28.4,9.1,5.5,0,S1,0.0,1586466,14.39,15.0,20.31,42.35,7.96,Rijwoning_tussen,4.39,9.18,7.76,55.71,9.39,10.31,3.27,Label_D,WON_8594,INW_4564
5241XN,'s-Hertogenbosch,17,Volgende socialen,23.5,29.4,5.9,35.3,0.0,5.9,6355.0,49.02,50.98,13.61,11.72,18.8,32.89,22.97,90.0,10.0,0.0,2785.0,28.55,35.19,6.46,29.44,2.3,2795.0,4.11,10.73,25.22,9.12,42.93,4.65,2.15,30.0,70.0,275.0,1470.0,3370.0,7.08,0.8,0.8,5.1,15.1,3.0,14.1,26.2,16.6,28.4,9.1,5.5,0,S1,0.0,1586466,14.39,15.0,20.31,42.35,7.96,Rijwoning_tussen,4.39,9.18,7.76,55.71,9.39,10.31,3.27,Label_D,WON_8594,INW_4564
5241XP,'s-Hertogenbosch,16,Volgende socialen,31.3,25.0,6.3,37.5,0.0,0.0,6355.0,49.02,50.98,13.61,11.72,18.8,32.89,22.97,90.0,10.0,0.0,2785.0,28.55,35.19,6.46,29.44,2.3,2795.0,4.11,10.73,25.22,9.12,42.93,4.65,2.15,30.0,70.0,275.0,1470.0,3370.0,7.08,0.8,0.8,5.1,15.1,3.0,14.1,26.2,16.6,28.4,9.1,5.5,0,S1,0.0,1586466,14.39,15.0,20.31,42.35,7.96,Rijwoning_tussen,4.39,9.18,7.76,55.71,9.39,10.31,3.27,Label_D,WON_8594,INW_4564
5241XR,'s-Hertogenbosch,8,Behoudende afwijzers,50.0,25.0,0.0,25.0,0.0,0.0,6355.0,49.02,50.98,13.61,11.72,18.8,32.89,22.97,90.0,10.0,0.0,2785.0,28.55,35.19,6.46,29.44,2.3,2795.0,4.11,10.73,25.22,9.12,42.93,4.65,2.15,30.0,70.0,275.0,1470.0,3370.0,7.08,0.8,0.8,5.1,15.1,3.0,14.1,26.2,16.6,28.4,9.1,5.5,0,S1,0.0,1586466,14.39,15.0,20.31,42.35,7.96,Rijwoning_tussen,4.39,9.18,7.76,55.71,9.39,10.31,3.27,Label_D,WON_8594,INW_4564
5241XS,'s-Hertogenbosch,18,Volgende socialen,5.6,33.3,11.1,44.4,5.6,0.0,6355.0,49.02,50.98,13.61,11.72,18.8,32.89,22.97,90.0,10.0,0.0,2785.0,28.55,35.19,6.46,29.44,2.3,2795.0,4.11,10.73,25.22,9.12,42.93,4.65,2.15,30.0,70.0,275.0,1470.0,3370.0,7.08,0.8,0.8,5.1,15.1,3.0,14.1,26.2,16.6,28.4,9.1,5.5,0,S1,11.11,1586466,14.39,15.0,20.31,42.35,7.96,Rijwoning_tussen,4.39,9.18,7.76,55.71,9.39,10.31,3.27,Label_D,WON_8594,INW_4564
5241XT,'s-Hertogenbosch,9,Calculerende individualisten,22.2,33.3,22.2,22.2,0.0,0.0,6355.0,49.02,50.98,13.61,11.72,18.8,32.89,22.97,90.0,10.0,0.0,2785.0,28.55,35.19,6.46,29.44,2.3,2795.0,4.11,10.73,25.22,9.12,42.93,4.65,2.15,30.0,70.0,275.0,1470.0,3370.0,7.08,0.8,0.8,5.1,15.1,3.0,14.1,26.2,16.6,28.4,9.1,5.5,0,S1,0.0,1586466,14.39,15.0,20.31,42.35,7.96,Rijwoning_tussen,4.39,9.18,7.76,55.71,9.39,10.31,3.27,Label_D,WON_8594,INW_4564
5241XV,'s-Hertogenbosch,38,Sobere passieven,7.9,2.6,26.3,7.9,0.0,55.3,6355.0,49.02,50.98,13.61,11.72,18.8,32.89,22.97,90.0,10.0,0.0,2785.0,28.55,35.19,6.46,29.44,2.3,2795.0,4.11,10.73,25.22,9.12,42.93,4.65,2.15,30.0,70.0,275.0,1470.0,3370.0,7.08,0.8,0.8,5.1,15.1,3.0,14.1,26.2,16.6,28.4,9.1,5.5,0,S1,0.0,1586466,14.39,15.0,20.31,42.35,7.96,Rijwoning_tussen,4.39,9.18,7.76,55.71,9.39,10.31,3.27,Label_D,WON_8594,INW_4564
5241XW,'s-Hertogenbosch,14,Gemakzuchtige ontplooiers,7.1,28.6,7.1,0.0,57.1,0.0,6355.0,49.02,50.98,13.61,11.72,18.8,32.89,22.97,90.0,10.0,0.0,2785.0,28.55,35.19,6.46,29.44,2.3,2795.0,4.11,10.73,25.22,9.12,42.93,4.65,2.15,30.0,70.0,275.0,1470.0,3370.0,7.08,0.8,0.8,5.1,15.1,3.0,14.1,26.2,16.6,28.4,9.1,5.5,0,S1,63.21,1586466,14.39,15.0,20.31,42.35,7.96,Rijwoning_tussen,4.39,9.18,7.76,55.71,9.39,10.31,3.27,Label_D,WON_8594,INW_4564
5242AA,'s-Hertogenbosch,23,Calculerende individualisten,4.3,52.2,34.8,4.3,0.0,4.3,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AB,'s-Hertogenbosch,4,Calculerende individualisten,0.0,50.0,25.0,25.0,0.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,868821,82.35,17.65,0.0,0.0,0.0,Vrijstaande_woning,4.41,13.24,13.24,8.82,0.0,13.24,47.06,Label_G,WON_7584,INW_4564
5242AC,'s-Hertogenbosch,28,Calculerende individualisten,3.6,64.3,14.3,7.1,7.1,3.6,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,21.25,868821,82.35,17.65,0.0,0.0,0.0,Vrijstaande_woning,4.41,13.24,13.24,8.82,0.0,13.24,47.06,Label_G,WON_7584,INW_4564
5242AD,'s-Hertogenbosch,16,Volgende socialen,6.3,25.0,31.3,31.3,0.0,6.3,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AG,'s-Hertogenbosch,8,Idealistische voortrekkers,0.0,37.5,50.0,12.5,0.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AH,'s-Hertogenbosch,8,Idealistische voortrekkers,12.5,25.0,50.0,12.5,0.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AJ,'s-Hertogenbosch,10,Calculerende individualisten,0.0,60.0,30.0,0.0,10.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,19.5,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AK,'s-Hertogenbosch,18,Volgende socialen,0.0,33.3,22.2,44.4,0.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AL,'s-Hertogenbosch,11,Calculerende individualisten,9.1,45.5,36.4,9.1,0.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AM,'s-Hertogenbosch,15,Calculerende individualisten,13.3,53.3,26.7,0.0,6.7,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,16.33,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AN,'s-Hertogenbosch,13,Idealistische voortrekkers,7.7,30.8,53.8,0.0,0.0,7.7,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AP,'s-Hertogenbosch,4,Calculerende individualisten,0.0,50.0,25.0,25.0,0.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AR,'s-Hertogenbosch,8,Idealistische voortrekkers,0.0,37.5,37.5,12.5,0.0,12.5,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AS,'s-Hertogenbosch,7,Idealistische voortrekkers,0.0,28.6,71.4,0.0,0.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AT,'s-Hertogenbosch,30,Idealistische voortrekkers,10.0,23.3,46.7,13.3,0.0,6.7,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AV,'s-Hertogenbosch,16,Calculerende individualisten,0.0,62.5,18.8,18.8,0.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AV,'s-Hertogenbosch,16,Calculerende individualisten,0.0,62.5,18.8,18.8,0.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,82.35,17.65,0.0,0.0,0.0,Vrijstaande_woning,4.41,13.24,13.24,8.82,0.0,13.24,47.06,Label_G,WON_7584,INW_4564
5242AV,'s-Hertogenbosch,16,Calculerende individualisten,0.0,62.5,18.8,18.8,0.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,868821,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AV,'s-Hertogenbosch,16,Calculerende individualisten,0.0,62.5,18.8,18.8,0.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,868821,82.35,17.65,0.0,0.0,0.0,Vrijstaande_woning,4.41,13.24,13.24,8.82,0.0,13.24,47.06,Label_G,WON_7584,INW_4564
5242AW,'s-Hertogenbosch,10,Calculerende individualisten,0.0,50.0,40.0,10.0,0.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242AZ,'s-Hertogenbosch,15,Calculerende individualisten,0.0,53.3,26.7,13.3,6.7,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,22.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242BA,'s-Hertogenbosch,10,Idealistische voortrekkers,10.0,20.0,40.0,10.0,20.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,28.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242BB,'s-Hertogenbosch,18,Idealistische voortrekkers,16.7,33.3,33.3,16.7,0.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242BC,'s-Hertogenbosch,4,Calculerende individualisten,0.0,100.0,0.0,0.0,0.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242BD,'s-Hertogenbosch,22,Calculerende individualisten,13.6,50.0,13.6,18.2,4.5,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,15.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242BE,'s-Hertogenbosch,17,Calculerende individualisten,5.9,35.3,29.4,29.4,0.0,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,0.0,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
5242BG,'s-Hertogenbosch,6,Idealistische voortrekkers,0.0,33.3,50.0,0.0,16.7,0.0,4825.0,48.29,51.71,17.1,10.57,17.51,28.7,26.22,90.0,10.0,0.0,1955.0,24.04,37.08,5.63,32.74,2.4,2035.0,3.19,12.78,25.8,30.96,5.16,6.88,10.57,20.0,80.0,362.0,1830.0,3760.0,5.08,0.8,1.5,4.7,13.4,3.0,11.6,30.6,27.2,22.4,3.8,4.4,0,S1,30.83,2560174,26.1,10.64,14.68,29.79,18.79,Rijwoning_tussen,21.76,10.4,24.55,25.51,8.86,6.36,2.56,Label_D,WON_7584,INW_4564
