Site;Type;Site #;Moment;Dates;Year;Season;2378-TCDD;12378-PCDD;123478-HxCDD;123678-HxCDD;123789-HxCDD;1234678-HpCDD;OCDD;2378-TCDF;12378-PeCDF;23478-PeCDF;123478-HxCDF;123678-HxCDF;234678-HxCDF;123789-HxCDF;1234678-HpCDF;1234789-HpCDF;OCDF;PCB-77;PCB-81;PCB-105;PCB-114;PCB-118;PCB-123;PCB-126;PCB-156;PCB-157;PCB-167;PCB-169;PCB-189;Total TCDF;Total TCDD;Total PeCDF;Total PeCDD;Total HxCDF;Total HxCDD;Total HpCDF;Total HpCDD;DF- TEQ;PCB - TEQ;TOTAL
Rancho Seco, CA ;Urban;28;25;11/06 - 12/01;2003;Fall;1,771753599;10,58860038;15,57431385;28,14019823;29,16959697;445,4129161;1433,752736;2,643365541;2,977570788;5,884108405;7,779878934;7,146985026;10,32775726;0,698686927;38,5634427;4,731274975;33,41586677;59,69697553;3,74437969;289,6639552;24,7078987;836,9687148;12,89193828;6,419186143;42,45571113;9,576086576;20,60893539;1,095773997;3,706534149;118,259167;35,71629348;90,03046848;108,1776969;96,02170888;350,7990613;75,34057583;950,5053405;29,69021882;0,719102239;30,40932106
Rancho Seco, CA ;Urban;28;26;02/18 - 03/16;2004;Winter;1,90195413;9,450917291;10,41762743;18,04467327;18,04234244;281,1477452;968,7496144;2,941502589;2,362292293;4,07137056;5,434321145;5,194246053;6,063061496;0,311747996;26,58656836;2,820299629;26,9909667;106,6218936;5,599227095;568,1388716;46,91545125;1748,119605;27,39594774;9,914751693;77,01340919;17,34076377;38,41434561;0,684097472;3,552761744;102,5143953;26,81032767;80,64425361;78,39500639;76,51752593;222,8852496;51,86321244;601,6444974;22,69437191;1,100146786;23,79451869
Rancho Seco, CA ;Urban;28;27;06/09 - 07/07;2004;Spring;2,564626726;11,09965741;3,942231265;7,875051056;5,815114636;31,55784951;88,10845703;1,399956791;1,355252288;1,764651417;2,385808716;2,474629504;2,291105756;0;13,21547446;0,632333424;6,201573296;145,0814045;6,346862929;836,8024076;64,1344911;2558,744554;39,94464947;12,12786097;114,9940978;25,66273734;59,39993134;0,364106409;2,694034496;39,33643295;12,45961544;67,75908511;40,06346933;63,87273447;57,02294589;24,68570867;61,20752261;17,33507649;1,351192796;18,68626928
Rancho Seco, CA ;Urban;28;28;08/03 - 09/09;2004;Summer;2,637028814;11,57893154;5,660919795;10,39079947;8,55748905;69,96757302;226,4857617;1,380951023;1,55846689;2,217724093;2,889223771;2,976145333;2,785162745;0;16,78259494;0,735772664;11,0016989;124,8732308;4,521757626;857,006207;66,41725568;2555,616365;32,28707564;12,25838882;123,9562695;27,09993957;63,17361229;0,402165258;3,883312627;43,74541881;13,60077605;82,64465444;44,38080319;89,79670752;91,57798743;34,86289208;160,6824661;19,33820635;1,363630891;20,70183724
Rancho Seco, CA ;Urban;28;29;11/02 - 12/01;2004;Fall;1,029870134;5,840305091;8,561900957;14,88376305;16,86932985;273,8712821;938,5797064;1,677461603;1,662056343;3,113003573;4,489777331;4,090952276;5,739315056;1,00077131;26,02233632;2,954386456;21,82525892;46,03034518;2,571537226;231,1319568;19,75467792;713,2064638;11,1790834;4,290650086;31,91399228;7,233054673;15,67228412;0,746299244;2,093974178;73,20807597;21,95420665;54,42507054;69,72819899;61,84584115;195,4185711;52,1992958;613,3575589;16,90186667;0,487794046;17,38966071
Hyslop Farms, OR ;Rural;29;10;01/18 - 02/15;2000;Winter;1,283593329;10,74677262;19,02397025;34,33191883;35,69414378;474,036114;1246,215384;3,196510722;2,99803368;5,853174736;6,470568485;5,550849733;7,036987257;2,469574998;30,20511476;4,563073962;37,2844004;25,88525652;;713,7494729;;1583,658622;;6,142755994;383,1867729;94,57810654;;0,685993055;;94,54177331;35,60493757;63,63412574;128,9189731;65,2270938;415,6434632;65,51613277;1083,244312;30,72680475;0,720699106;31,44750386
Hyslop Farms, OR ;Rural;29;11;04/04 - 05/02;2000;Spring;1,008405888;6,901413201;15,88723112;27,82634089;25,44383393;471,4743815;1762,213698;0,989918928;0,904994457;1,435916835;1,793523965;1,664115246;2,141309897;0,794939274;16,62382093;1,678558183;40,03726673;35,72836079;;614,4409746;;1680,669163;;4,462578794;161,8201148;34,70926713;;0,217221778;;41,64361022;19,58057907;17,30408328;82,89032853;33,94956862;414,3961818;45,5278938;1335,288268;21,46030819;0,531096554;21,99140475
Hyslop Farms, OR ;Rural;29;12;08/22 - 09/19;2000;Summer;22,55834443;68,33189267;55,79056282;100,6258443;99,31176243;1046,453588;2626,964707;2,058086731;2,555905522;4,991622846;6,743247827;4,754514406;5,821683938;1,716766772;37,77867286;3,534477106;24,38731106;65,84534046;;618,0970398;;2443,610893;;6,228363038;131,2702038;27,70356126;;0,334057832;;91,93017366;441,1139266;63,81158185;968,1936421;96,16944017;1819,461233;103,2387575;2997,109862;131,819721;0,736063024;132,5557841
Hyslop Farms, OR ;Rural;29;13;11/22 - 12/19;2000;Fall;2,461354843;19,66530029;27,21156852;50,38414991;46,9242645;613,6573141;1746,216223;4,018510347;3,282726762;6,917239985;8,143315883;7,420876716;10,01360505;0,614993597;37,88963354;5,5558793;43,64268812;28,18133956;;235,8766181;;692,7577307;;4,204872043;51,317799;11,72100029;;0,929277642;;112,2716481;49,49260476;70,9018824;236,60734;90,21493608;697,0044766;74,38270474;1604,157994;46,88142333;0,480933862;47,36235719
Hyslop Farms, OR ;Rural;29;14;01/31 - 02/26;2001;Winter;1,049725459;7,394840922;13,4798388;22,79511713;21,7000903;332,383754;960,1561117;2,437749911;1,908259621;3,478950917;3,613637269;3,449480666;4,243472544;0,613760593;19,30033509;2,622852312;17,72160645;65,21547279;;406,8981869;;1093,375284;;3,594639917;82,91759478;18,60132997;;0,519260946;;89,55619497;15,27119164;37,70487198;69,18080462;44,19928715;309,0330861;39,86983941;766,660778;20,6152469;0,429617139;21,04486404
Hyslop Farms, OR ;Rural;29;15;05/03 - 05/28;2001;Spring;2,002668218;10,17000544;20,5078028;30,95921841;30,16740457;360,5669571;747,1890993;1,381574595;1,393873478;2,389204561;4,57430622;3,58014646;3,95526241;0,405570329;20,86593458;2,163139367;26,38198389;68,3118065;;680,1736537;;1804,646236;;5,931283048;142,1130147;27,25842576;;0;;52,33819213;47,17558931;31,90886793;127,0345834;71,0942825;490,9884188;44,7571017;1006,066837;26,55241145;0,679585225;27,23199667
Hyslop Farms, OR ;Rural;29;16;08/02 - 08/27;2001;Summer;0,838756894;3,98141898;3,701351138;6,059360345;6,162939154;64,78738792;187,2597822;0,808088308;0,678470134;1,551367529;1,823044909;1,567569801;1,60344626;0;11,65521998;0,804327067;5,542623603;77,46595496;;873,8834197;;1853,261857;;6,635987626;187,934491;38,69102517;;0,295112809;;26,92643985;7,356120745;16,68052819;20,32488205;35,51248663;79,5612559;17,63530493;144,6975713;8,3088303;0,768811866;9,077642166
Hyslop Farms, OR ;Rural;29;17;11/01 - 11/26;2001;Fall;2,18272666;15,8954751;26,61521136;43,89770633;44,93541995;654,9407509;1713,887412;4,746249609;5,470229077;9,440598958;10,90721866;10,44507309;12,01316072;1,331329138;41,63158936;5,600271301;28,90698688;67,99021517;;416,7223485;;938,3692364;;6,699507142;86,66147945;18,78031314;;1,455831447;;147,4681738;56,45377875;103,4596692;193,9958821;129,7241164;708,0017688;79,42751626;1494,176992;44,10818964;0,76424068;44,87243032
Hyslop Farms, OR ;Rural;29;18;02/07 - 03/04;2002;Winter;0,952900044;7,158241702;11,25588868;17,42799375;17,68257187;272,5007725;780,8748906;2,096380097;1,809272551;3,386242568;3,826804146;3,406396669;5,172532372;0,619473424;23,68177597;2,917394531;22,99370789;36,23389158;;323,5033772;;812,633511;;3,590612225;68,24885798;15,35424282;;0,526128113;;63,07880068;24,43454933;37,43995542;74,06313937;48,04596273;275,0949943;44,16682864;664,9456724;18,5622568;0,415060655;18,97731746
Hyslop Farms, OR ;Rural;29;19;05/02 - 05/27;2002;Spring;0,589104893;3,299803177;4,206185632;6,714688665;6,119756819;93,27261068;275,4951074;0,847238887;0,756047081;1,118192177;1,349522189;1,161311625;1,400508023;0,181509569;7,923198604;0,746141262;6,527643491;41,7509884;;568,9573313;;1628,118692;;3,967863276;138,6470895;29,35269031;;0,250558956;;28,83642232;9,495893073;11,45287506;27,28528758;19,86845114;96,62806126;13,01041945;240,5389282;7,549145607;0,479430469;8,028576076
Hyslop Farms, OR ;Rural;29;20;08/01 - 08/26;2002;Summer;0,845831956;5,734089125;3,991233183;6,414710437;5,006057012;43,61793675;146,9487591;1,070960544;1,117789617;1,871126881;2,331564291;2,300150999;2,145702317;0;10,64154331;0,452293223;7,043557992;73,77876853;4,255337521;677,3016837;56,34206493;2095,837207;29,98689522;5,131128449;127,8506414;24,70277241;42,0495991;0,196333071;3,536322186;39,11536499;9,729394401;26,55324796;40,76136329;61,70646615;75,04751647;18,99253412;108,698714;10,09414614;0,619385531;10,71353167
Hyslop Farms, OR ;Rural;29;21;10/31 - 11/25;2002;Fall;3,875076612;29,50917341;48,65949202;75,162226;78,47402147;1185,495368;3222,408619;5,043179706;5,37364624;9,435656548;11,18037104;10,29189348;13,43225556;1,204373811;58,51396685;8,509358234;48,22796349;45,95096847;4,388756768;265,2666645;20,96695453;628,2351705;12,60918929;4,690082725;57,07274836;12,26601251;17,76769128;0,838256573;4,004349168;145,8690439;99,37184463;99,92365554;361,548368;130,0562513;1188,083299;133,9310179;2850,310742;74,22731559;0,530613357;74,75792894
Hyslop Farms, OR ;Rural;29;22;02/13 - 03/10;2003;Winter;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hyslop Farms, OR ;Rural;29;23;05/01 - 05/26;2003;Spring;0,26115514;1,839413188;3,875793986;5,303651846;5,49621443;111,9266878;429,4900789;0,58272207;0,453717724;0,801714814;0,991130951;0,957149319;1,297594934;0;6,919667263;1,095593007;10,46445498;56,15527718;3,423334841;320,9376413;28,61693969;918,7626595;13,5353877;2,610922106;50,39539045;10,4392834;19,90379737;0,101944898;1,127686771;28,60057816;9,858449195;26,25144048;31,87728855;24,72667204;100,6806552;15,48366797;361,8414584;5,536525897;0,311704649;5,848230546
Hyslop Farms, OR ;Rural;29;24;07/31 - 08/25;2003;Summer;0,190344644;1,134952174;1,11182619;3,025946158;1,708358001;31,33215149;120,3523684;0,469042409;0,425162335;0,786283481;0,658201104;0,871671733;0,843208982;0,059890371;4,683901372;0,243712301;4,366067325;92,4535362;4,865351406;1128,132974;74,37672479;2668,382855;28,76516718;5,27984021;247,5666316;51,56027245;84,09556812;0,141720778;4,868316276;24,28169101;6,477054651;26,18810232;21,47633117;21,80898956;37,12076336;9,567634971;65,69736482;2,84876441;0,671573059;3,520337468
Hyslop Farms, OR ;Rural;29;25;11/06 - 12/01;2003;Fall;0,327930783;2,317571002;4,194611979;6,857526017;7,534862696;113,7647025;371,4614178;0,605946438;0,672693411;1,13469855;1,557235912;1,561298772;2,025625544;0,131752722;8,777517221;1,161977748;8,577856709;34,14078675;2,084827207;242,3205343;19,54003139;664,5676928;10,01146562;2,074960263;39,24025552;7,864534705;15,45859906;0,167157638;1,169523058;30,71753762;10,3190821;22,71776774;29,24388052;22,55641419;108,5508932;17,92997831;266,987894;6,804031917;0,246555461;7,050587378
Marvel Ranch, OR;Rural;29;26;02/18 - 03/16;2004;Winter;0,280858001;1,647738641;2,631317172;4,114454608;3,904386636;70,37334614;251,8179742;0,534666153;0,450063436;0,816099683;0,971492429;0,961708442;1,28342898;0,071941086;6,687643382;0,793654064;8,826307996;30,45122301;1,816368547;210,067972;17,27046494;614,376877;10,68871884;1,92053924;32,6917562;6,676708337;12,88666291;0,089206947;0,875379138;27,67199496;9,385721883;21,2836265;25,67145723;18,25577006;62,62270127;14,42620215;169,7809637;4,491007721;0,225486201;4,716493922
Marvel Ranch, OR;Rural;29;27;05/26 - 06/23;2004;Spring;0,129718094;0,726421325;0,723601367;1,721302705;1,228937941;20,33415719;83,56608798;0,351366837;0,345162928;0,600651173;0,434273618;0,588807347;0,607419074;0,029327569;2,654708989;0,179913356;2,251454914;55,4945285;3,406509941;294,6856695;25,82405251;824,8378789;14,48725511;2,147680439;39,86857412;8,340873429;16,1211391;0,081214807;0,770412679;26,31077736;6,696273597;25,01077646;13,89280784;14,02816585;23,16144764;5,278398433;47,75374225;1,872626363;0,26052397;2,133150332
Marvel Ranch, OR;Rural;29;28;08/04 - 08/31;2004;Summer;0,2336414;1,181686312;0,892843921;3,253007185;1,894806079;33,52497341;168,4913942;0,431979841;0,554577389;0,98976659;0,723389719;0,925579392;1,020576445;0;5,788401498;0,29526111;6,091365072;53,25098304;2,462220908;401,1699863;31,16609389;1137,718081;19,80624363;3,158010132;61,71984192;12,78544793;24,84172929;0,131583755;1,265771541;37,72602551;8,999045132;36,44035594;19,08413765;26,03625305;33,76760102;13,45106917;66,87985075;3,091574457;0,376526486;3,468100943
Marvel Ranch, OR;Rural;29;29;11/02 - 12/01;2004;Fall;0,407013849;3,577892602;7,068082675;12,20794496;15,41773399;209,9919704;682,4739039;0,876407665;0,867760937;1,811489557;2,299412076;2,179593128;3,115292644;0,510774587;13,25975769;1,939337609;13,49568984;38,38962031;2,247531707;197,6395016;16,37566795;554,3170396;8,633140478;2,065950415;31,93360247;6,569660557;12,66313344;0,211844841;1,221659169;38,42791296;12,2826774;30,89784795;46,65712771;34,03475742;172,9345639;27,30636764;538,8764535;11,38261185;0,24234421;11,62495606
Ozette Lake, WA ;Remote;30;12;08/22 - 09/19;2000;Summer;0,137397089;0;0;0,118543286;0;1,520794879;7,625184925;0,235672537;0;0;0,116422233;0,096390068;0;0;0,62806731;0;0,913702425;18,57594501;;117,5388496;;332,0906492;;0,752266737;16,71483899;3,53131729;;0;;3,90485826;0,494205309;0;0,19419417;1,42982528;1,431239315;1,204758008;3,298708496;0,218150189;0,091180538;0,309330727
Ozette Lake, WA ;Remote;30;13;11/22 - 12/19;2000;Fall;0;0,89380121;1,140636756;3,800141163;2,947635633;36,4249803;105,1059542;0,680127347;0;1,554532102;1,664028225;1,671849376;2,803100751;0,261226465;9,506140559;1,211339967;6,129905815;13,56344119;;112,1005666;;342,1531725;;1,36463454;15,73271581;3,335877601;;0,257785158;;39,62039002;8,040143894;20,13352142;11,02406967;22,53993336;44,44103505;14,60428005;79,83769033;3,361830779;0,159753023;3,521583801
Ozette Lake, WA ;Remote;30;14;01/31 - 02/26;2001;Winter;0,125717814;0,560411331;0,939015362;1,866426003;1,659233376;27,25997378;79,63135555;0,543971309;0,409066425;0,73303156;0,627138478;0,579027238;0,904684729;0,204533212;3,20967249;0,597159615;3,198551299;11,74059321;;78,56323767;;200,3978215;;0,577818413;12,92500007;2,56706105;;0;;15,41904809;1,308432323;3,654520138;3,177517741;6,074829817;21,74289588;6,042675069;58,6410742;1,986230607;0,067789494;2,054020101
Ozette Lake, WA ;Remote;30;15;05/03 - 05/28;2001;Spring;0;0;0;0;0;2,839863529;22,42509688;0,117962599;0;0;0;0;0,199316116;0;1,239076639;0;1,47781792;21,20385543;;126,2872542;;297,0805143;;0,680553457;26,65798293;5,72979076;;0;;3,250698788;0,298191928;0;0;0,451512018;0;0,965603663;4,193773785;0,079688148;0,083848398;0,163536545
Ozette Lake, WA ;Remote;30;16;08/02 - 08/27;2001;Summer;0;0;0;0;0,412291963;3,811009039;16,49041186;0,246995185;0;0;0;0;0,726102512;0;0,682720024;0;1,580135863;32,08024127;;171,4669073;;427,5182657;;1,224842789;27,74990903;5,786337198;;0;;3,146655324;0,727685814;0,908498956;0,569355567;1,857530455;2,700164028;0,726102512;6,75025174;0,188897421;0,144667946;0,333565366
Ozette Lake, WA ;Remote;30;17;11/01 - 11/26;2001;Fall;0,11426442;0,563531347;1,174781073;2,117787157;2,137913277;45,8700233;172,8317529;0,220088855;0;0,287284125;0,376553204;0,359997848;0,544054457;0,155165889;4,328738771;0,50932067;7,83425433;17,66002065;;103,6930139;;235,5106568;;0,564829806;20,24265624;4,0317162;;0;;5,359715474;1,80485846;1,774993896;3,304578979;4,533570729;27,8454602;4,760151881;96,08014689;2,03389581;0,069153324;2,103049134
Ozette Lake, WA ;Remote;30;18;02/07 - 03/04;2002;Winter;0,085787285;0,668190928;1,212598819;1,803610875;1,931846539;35,62309583;84,64800597;0,260627115;0,203633486;0,339290196;0,465151126;0,407860655;0,531940535;0,149905117;3,503623956;0,520660546;4,066436039;11,94966415;;0,486523737;;75,87692399;;15,18078732;3,104074871;0;;0;;8,919502891;2,022976977;2,985634987;4,612328139;4,935292035;24,03617238;6,503210508;90,4287035;1,96131649;1,521657724;3,482974214
Ozette Lake, WA ;Remote;30;19;05/02 - 05/27;2002;Spring;0,105151993;0;0,927711938;1,239493251;1,272565249;23,81692642;91,73154591;0;0;0;0,290298647;0;0,408735973;0;3,495738435;0,410714639;5,46422897;14,39932171;;87,47062886;;208,6783701;;0,581727961;19,92856401;4,389530375;;0,05314133;;3,547749098;1,315247913;0;2,499903834;4,302751714;16,78813755;7,313434181;54,79803903;0,825425026;0,070820981;0,896246007
Ozette Lake, WA ;Remote;30;20;08/01 - 08/26;2002;Summer;0;0;0;0,434648649;0,322645483;7,720900048;49,55503703;0,170232084;0;0;0,199505639;0,156549879;0,426693879;0;3,951293501;0;5,08755289;32,80929099;1,959100828;92,36156513;7,502621151;240,5439808;4,38212386;0,796113411;13,04041404;2,656575088;4,277757274;0;0,425421115;4,952003604;0,30578137;1,065302838;0;5,701024775;4,11961644;7,561486451;15,47839204;0,304142274;0,094435714;0,398577988
Ozette Lake, WA ;Remote;30;21;10/31 - 11/25;2002;Fall;0,091521491;0,603978062;1,157890361;2,138477763;2,124765484;36,03044841;116,6433429;0,203451955;0,233427635;0,369912646;0,453780772;0,440387383;0,702515138;0,052935775;3,216645571;0,425718433;3,798620208;7,874037121;0,458564125;35,6429968;3,099293973;82,3211894;1,844779878;0,359070379;5,122652369;1,106230146;1,699684831;0,039223496;0,273926692;7,659105117;2,364889814;4,229759775;6,198906836;5,177501486;27,29732106;6,628451952;78,14723541;1,973757352;0,041942038;2,01569939
Ozette Lake, WA ;Remote;30;22;02/13 - 03/10;2003;Winter;0,080720411;0,459004258;0,769971451;1,263229757;1,088683038;17,94673882;54,80528707;0,375603095;0,559085653;0,929922967;1,297185945;1,220039869;1,649257997;0,127484635;5,668598329;0,621338664;3,198732461;20,28435428;1,740701415;54,71205648;5,479158545;147,8246891;3,177584309;0,59750976;7,401555351;1,584919957;2,407314996;0,115570183;0,419984428;17,33701675;3,994022122;12,45387866;4,497705574;12,71629446;18,74798571;10,83053459;39,67155033;1,874387671;0,072458945;1,946846617
Ozette Lake, WA ;Remote;30;23;05/01 - 05/26;2003;Spring;0;0;0,097175787;0,126697545;0;1,867251192;8,869443161;0,166059889;0,09102542;0,140843387;0,234328954;0,129157691;0,267540932;0;0,594740416;0;1,719027365;61,86776412;4,434414062;109,8455411;12,21770254;270,6161147;8,264862159;0,642098236;7,608003044;1,488388631;3,225867095;0;0,404079062;4,150267142;1,367841453;1,602785443;0,44098126;2,056682472;1,54681711;0,950846621;4,17425357;0,174876316;0,084137041;0,259013357
Ozette Lake, WA ;Remote;30;24;07/31 - 08/25;2003;Summer;0,064058383;0;0,064646075;0,134581374;0,109898328;2,20795731;14,03113675;0,156913655;0,076399907;0,074049141;0,11812601;0,098144496;0,131642917;0;0,751657546;0,079338365;1,41045982;99,78768149;7,235658876;295,3150248;27,21364684;640,5838349;17,29987738;1,352278352;34,26300748;6,964733052;13,30122379;0,049953785;0,785155966;5,608340859;0,905632743;1,911760748;0,684660704;1,808914719;1,761899392;1,626730326;4,554022143;0,204982419;0,17994771;0,384930129
Ozette Lake, WA ;Remote;30;25;11/06 - 12/01;2003;Fall;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ozette Lake, WA ;Remote;30;26;02/17 - 03/16;2004;Winter;0,329780565;2,149790362;4,556537215;7,566006895;8,174058314;222,0246174;710,4787757;0,283599445;0,346358403;0,358791782;0,57667194;0,560094101;0,702781922;0;3,280635747;0,892834995;5,671988892;23,04733942;1,417405157;108,3320275;8,600937645;244,2270791;4,583772234;0,735937598;14,30904254;2,874478713;5,155115583;0,047365252;0,59561804;16,4244931;11,01182896;5,917696136;22,24805079;7,976308388;111,9673106;9,015975663;500,2954712;7,316400307;0,089405015;7,405805323
Ozette Lake, WA ;Remote;30;27;05/26 - 06/23;2004;Spring;0;0;0,080000083;0,179862256;0,117517364;2,264278216;10,32497625;0,136827728;0,104827695;0,093241476;0,128000133;0,097103549;0,210207115;0;0,574345425;0,095448375;1,073656289;30,57603179;2,056278;62,02103;5,844419869;160,0001663;3,407451818;0,643311014;7,788697753;1,533242973;3,592831322;0;0,366345208;4,745935969;1,090759755;2,04689868;0,911449223;1,618208579;2,011588298;1,16744949;4,386211457;0,158829407;0,075342214;0,23417162
Ozette Lake, WA ;Remote;30;28;08/03 - 09/09;2004;Summer;0;0;0;0;0;2,52647257;14,16953344;0,121445346;0;0;0;0;0;0;1,254025543;0;2,819169501;22,13784917;1,155095345;109,7736298;8,405655433;274,6165837;5,789122269;0,830331385;17,04601423;3,505540391;7,494815335;0;0,653621583;5,076824844;0,614049504;1,636783067;0;2,636319204;1,595846433;2,689536828;4,828475933;0,055046127;0,098412001;0,153458128
